Treatment,Bio_rep,ImageNumber,Parent_Cell,Cell_Parent_Children_stress_granule_Count,Temperature,Depletion,SG_per_cell_compressed
44C_mock,BioRep1,39,30,0,44C,Mock,0
44C_mock,BioRep1,39,31,1,44C,Mock,1
44C_mock,BioRep1,39,32,0,44C,Mock,0
44C_mock,BioRep1,39,33,0,44C,Mock,0
44C_mock,BioRep1,39,34,1,44C,Mock,1
44C_mock,BioRep1,39,35,0,44C,Mock,0
44C_mock,BioRep1,39,36,0,44C,Mock,0
44C_mock,BioRep1,39,37,0,44C,Mock,0
44C_mock,BioRep1,39,38,0,44C,Mock,0
44C_mock,BioRep1,39,39,0,44C,Mock,0
44C_mock,BioRep1,39,40,0,44C,Mock,0
44C_mock,BioRep1,39,41,0,44C,Mock,0
44C_mock,BioRep1,39,42,0,44C,Mock,0
44C_mock,BioRep1,39,43,0,44C,Mock,0
44C_mock,BioRep1,40,1,0,44C,Mock,0
44C_mock,BioRep1,40,2,0,44C,Mock,0
44C_mock,BioRep1,40,3,0,44C,Mock,0
44C_mock,BioRep1,40,4,0,44C,Mock,0
44C_mock,BioRep1,40,5,0,44C,Mock,0
44C_mock,BioRep1,40,6,0,44C,Mock,0
44C_mock,BioRep1,40,7,0,44C,Mock,0
44C_mock,BioRep1,40,8,0,44C,Mock,0
44C_mock,BioRep1,40,9,0,44C,Mock,0
44C_mock,BioRep1,40,10,0,44C,Mock,0
44C_mock,BioRep1,40,11,0,44C,Mock,0
44C_mock,BioRep1,40,12,0,44C,Mock,0
44C_mock,BioRep1,40,13,0,44C,Mock,0
44C_mock,BioRep1,40,14,0,44C,Mock,0
44C_mock,BioRep1,40,15,0,44C,Mock,0
44C_mock,BioRep1,40,16,0,44C,Mock,0
44C_mock,BioRep1,40,17,0,44C,Mock,0
44C_mock,BioRep1,40,18,0,44C,Mock,0
44C_mock,BioRep1,40,19,0,44C,Mock,0
44C_mock,BioRep1,40,20,1,44C,Mock,1
44C_mock,BioRep1,40,21,0,44C,Mock,0
44C_mock,BioRep1,40,22,1,44C,Mock,1
44C_mock,BioRep1,40,23,0,44C,Mock,0
44C_mock,BioRep1,40,24,1,44C,Mock,1
44C_mock,BioRep1,40,25,1,44C,Mock,1
44C_mock,BioRep1,40,26,0,44C,Mock,0
44C_mock,BioRep1,40,27,1,44C,Mock,1
44C_mock,BioRep1,40,28,0,44C,Mock,0
44C_mock,BioRep1,40,29,0,44C,Mock,0
44C_mock,BioRep1,40,30,0,44C,Mock,0
44C_mock,BioRep1,40,31,0,44C,Mock,0
44C_mock,BioRep1,40,32,0,44C,Mock,0
44C_mock,BioRep1,40,33,0,44C,Mock,0
44C_mock,BioRep1,40,34,0,44C,Mock,0
44C_mock,BioRep1,40,35,0,44C,Mock,0
44C_mock,BioRep1,40,36,0,44C,Mock,0
44C_mock,BioRep1,40,37,0,44C,Mock,0
44C_mock,BioRep1,40,38,1,44C,Mock,1
44C_mock,BioRep1,40,39,0,44C,Mock,0
44C_mock,BioRep1,40,40,0,44C,Mock,0
44C_mock,BioRep1,40,41,0,44C,Mock,0
44C_mock,BioRep1,40,42,0,44C,Mock,0
44C_mock,BioRep1,40,43,0,44C,Mock,0
44C_mock,BioRep1,40,44,0,44C,Mock,0
44C_mock,BioRep1,40,45,0,44C,Mock,0
44C_mock,BioRep1,41,1,0,44C,Mock,0
44C_mock,BioRep1,41,2,4,44C,Mock,4
44C_mock,BioRep1,41,3,0,44C,Mock,0
44C_mock,BioRep1,41,4,0,44C,Mock,0
44C_mock,BioRep1,41,5,0,44C,Mock,0
44C_mock,BioRep1,41,6,0,44C,Mock,0
44C_mock,BioRep1,41,7,0,44C,Mock,0
44C_mock,BioRep1,41,8,0,44C,Mock,0
44C_mock,BioRep1,41,9,0,44C,Mock,0
44C_mock,BioRep1,41,10,0,44C,Mock,0
44C_mock,BioRep1,41,11,0,44C,Mock,0
44C_mock,BioRep1,41,12,0,44C,Mock,0
44C_mock,BioRep1,41,13,3,44C,Mock,3
44C_mock,BioRep1,41,14,0,44C,Mock,0
44C_mock,BioRep1,41,15,0,44C,Mock,0
44C_mock,BioRep1,41,16,1,44C,Mock,1
44C_mock,BioRep1,41,17,0,44C,Mock,0
44C_mock,BioRep1,41,18,0,44C,Mock,0
44C_mock,BioRep1,41,19,0,44C,Mock,0
44C_mock,BioRep1,41,20,0,44C,Mock,0
44C_mock,BioRep1,41,21,0,44C,Mock,0
44C_mock,BioRep1,41,22,1,44C,Mock,1
44C_mock,BioRep1,41,23,0,44C,Mock,0
44C_mock,BioRep1,41,24,0,44C,Mock,0
44C_mock,BioRep1,41,25,0,44C,Mock,0
44C_mock,BioRep1,41,26,1,44C,Mock,1
44C_mock,BioRep1,41,27,1,44C,Mock,1
44C_mock,BioRep1,41,28,1,44C,Mock,1
44C_mock,BioRep1,41,29,0,44C,Mock,0
44C_mock,BioRep1,41,30,0,44C,Mock,0
44C_mock,BioRep1,41,31,0,44C,Mock,0
44C_mock,BioRep1,41,32,0,44C,Mock,0
44C_mock,BioRep1,42,1,1,44C,Mock,1
44C_mock,BioRep1,42,2,2,44C,Mock,2
44C_mock,BioRep1,42,3,0,44C,Mock,0
44C_mock,BioRep1,42,4,3,44C,Mock,3
44C_mock,BioRep1,42,5,2,44C,Mock,2
44C_mock,BioRep1,42,6,2,44C,Mock,2
44C_mock,BioRep1,42,7,0,44C,Mock,0
44C_mock,BioRep1,42,8,2,44C,Mock,2
44C_mock,BioRep1,42,9,0,44C,Mock,0
44C_mock,BioRep1,42,10,1,44C,Mock,1
44C_mock,BioRep1,42,11,6,44C,Mock,6
44C_mock,BioRep1,42,12,6,44C,Mock,6
44C_mock,BioRep1,42,13,1,44C,Mock,1
44C_mock,BioRep1,42,14,0,44C,Mock,0
44C_mock,BioRep1,42,15,0,44C,Mock,0
44C_mock,BioRep1,42,16,2,44C,Mock,2
44C_mock,BioRep1,42,17,0,44C,Mock,0
44C_mock,BioRep1,42,18,1,44C,Mock,1
44C_mock,BioRep1,42,19,0,44C,Mock,0
44C_mock,BioRep1,42,20,1,44C,Mock,1
44C_mock,BioRep1,42,21,2,44C,Mock,2
44C_mock,BioRep1,42,22,0,44C,Mock,0
44C_mock,BioRep1,42,23,0,44C,Mock,0
44C_mock,BioRep1,42,24,2,44C,Mock,2
44C_mock,BioRep1,42,25,2,44C,Mock,2
44C_mock,BioRep1,42,26,1,44C,Mock,1
44C_mock,BioRep1,42,27,0,44C,Mock,0
44C_mock,BioRep1,42,28,1,44C,Mock,1
44C_mock,BioRep1,42,29,7,44C,Mock,7
44C_mock,BioRep1,42,30,4,44C,Mock,4
44C_mock,BioRep1,42,31,0,44C,Mock,0
44C_mock,BioRep1,42,32,0,44C,Mock,0
44C_mock,BioRep1,42,33,2,44C,Mock,2
44C_mock,BioRep1,42,34,4,44C,Mock,4
44C_mock,BioRep1,42,35,1,44C,Mock,1
44C_mock,BioRep1,42,36,0,44C,Mock,0
44C_mock,BioRep1,42,37,2,44C,Mock,2
44C_mock,BioRep1,43,1,0,44C,Mock,0
44C_mock,BioRep1,43,2,0,44C,Mock,0
44C_mock,BioRep1,43,3,0,44C,Mock,0
44C_mock,BioRep1,43,4,0,44C,Mock,0
44C_mock,BioRep1,43,5,2,44C,Mock,2
44C_mock,BioRep1,43,6,0,44C,Mock,0
44C_mock,BioRep1,43,7,0,44C,Mock,0
44C_mock,BioRep1,43,8,0,44C,Mock,0
44C_mock,BioRep1,43,9,0,44C,Mock,0
44C_mock,BioRep1,43,10,0,44C,Mock,0
44C_mock,BioRep1,43,11,0,44C,Mock,0
44C_mock,BioRep1,43,12,0,44C,Mock,0
44C_mock,BioRep1,43,13,0,44C,Mock,0
44C_mock,BioRep1,43,14,0,44C,Mock,0
44C_mock,BioRep1,43,15,0,44C,Mock,0
44C_mock,BioRep1,43,16,0,44C,Mock,0
44C_mock,BioRep1,43,17,0,44C,Mock,0
44C_mock,BioRep1,43,18,0,44C,Mock,0
44C_mock,BioRep1,43,19,0,44C,Mock,0
44C_mock,BioRep1,43,20,0,44C,Mock,0
44C_mock,BioRep1,43,21,0,44C,Mock,0
44C_mock,BioRep1,43,22,0,44C,Mock,0
44C_mock,BioRep1,43,23,0,44C,Mock,0
44C_mock,BioRep1,43,24,0,44C,Mock,0
44C_mock,BioRep1,43,25,0,44C,Mock,0
44C_mock,BioRep1,43,26,0,44C,Mock,0
44C_mock,BioRep1,43,27,3,44C,Mock,3
44C_mock,BioRep1,43,28,0,44C,Mock,0
44C_mock,BioRep1,43,29,0,44C,Mock,0
44C_mock,BioRep1,43,30,7,44C,Mock,7
44C_mock,BioRep1,43,31,0,44C,Mock,0
44C_mock,BioRep1,43,32,0,44C,Mock,0
44C_mock,BioRep1,43,33,2,44C,Mock,2
44C_mock,BioRep1,43,34,5,44C,Mock,5
44C_mock,BioRep1,43,35,0,44C,Mock,0
44C_mock,BioRep1,43,36,0,44C,Mock,0
44C_mock,BioRep1,43,37,5,44C,Mock,5
44C_mock,BioRep1,43,38,0,44C,Mock,0
44C_mock,BioRep1,43,39,0,44C,Mock,0
44C_mock,BioRep1,43,40,0,44C,Mock,0
44C_mock,BioRep1,43,41,0,44C,Mock,0
44C_mock,BioRep1,43,42,0,44C,Mock,0
44C_mock,BioRep1,43,43,0,44C,Mock,0
44C_mock,BioRep1,43,44,0,44C,Mock,0
44C_mock,BioRep1,43,45,0,44C,Mock,0
44C_mock,BioRep1,43,46,1,44C,Mock,1
44C_mock,BioRep1,43,47,0,44C,Mock,0
44C_mock,BioRep1,43,48,0,44C,Mock,0
44C_mock,BioRep1,43,49,0,44C,Mock,0
44C_mock,BioRep1,43,50,0,44C,Mock,0
42C_mock,BioRep1,1,1,1,42C,Mock,1
42C_mock,BioRep1,1,2,0,42C,Mock,0
42C_mock,BioRep1,1,3,0,42C,Mock,0
42C_mock,BioRep1,1,4,0,42C,Mock,0
42C_mock,BioRep1,1,5,0,42C,Mock,0
42C_mock,BioRep1,1,6,0,42C,Mock,0
42C_mock,BioRep1,1,7,0,42C,Mock,0
42C_mock,BioRep1,1,8,0,42C,Mock,0
42C_mock,BioRep1,1,9,0,42C,Mock,0
42C_mock,BioRep1,1,10,0,42C,Mock,0
42C_mock,BioRep1,2,1,0,42C,Mock,0
42C_mock,BioRep1,2,2,0,42C,Mock,0
42C_mock,BioRep1,2,3,0,42C,Mock,0
42C_mock,BioRep1,2,4,0,42C,Mock,0
42C_mock,BioRep1,3,1,0,42C,Mock,0
42C_mock,BioRep1,3,2,0,42C,Mock,0
42C_mock,BioRep1,3,3,0,42C,Mock,0
42C_mock,BioRep1,3,4,0,42C,Mock,0
42C_mock,BioRep1,3,5,0,42C,Mock,0
42C_mock,BioRep1,3,6,0,42C,Mock,0
42C_mock,BioRep1,3,7,0,42C,Mock,0
42C_mock,BioRep1,3,8,0,42C,Mock,0
42C_mock,BioRep1,3,9,0,42C,Mock,0
42C_mock,BioRep1,3,10,1,42C,Mock,1
42C_mock,BioRep1,3,11,1,42C,Mock,1
42C_mock,BioRep1,3,12,0,42C,Mock,0
42C_mock,BioRep1,3,13,0,42C,Mock,0
42C_mock,BioRep1,3,14,1,42C,Mock,1
42C_mock,BioRep1,4,1,0,42C,Mock,0
42C_mock,BioRep1,4,2,0,42C,Mock,0
42C_mock,BioRep1,4,3,1,42C,Mock,1
42C_mock,BioRep1,4,4,0,42C,Mock,0
42C_mock,BioRep1,4,5,0,42C,Mock,0
42C_mock,BioRep1,4,6,1,42C,Mock,1
42C_mock,BioRep1,4,7,0,42C,Mock,0
42C_mock,BioRep1,4,8,0,42C,Mock,0
42C_mock,BioRep1,4,9,0,42C,Mock,0
42C_mock,BioRep1,4,10,0,42C,Mock,0
42C_mock,BioRep1,4,11,1,42C,Mock,1
42C_mock,BioRep1,5,1,0,42C,Mock,0
42C_mock,BioRep1,5,2,0,42C,Mock,0
42C_mock,BioRep1,5,3,0,42C,Mock,0
42C_mock,BioRep1,5,4,0,42C,Mock,0
42C_mock,BioRep1,5,5,1,42C,Mock,1
42C_mock,BioRep1,5,6,0,42C,Mock,0
42C_mock,BioRep1,5,7,0,42C,Mock,0
42C_mock,BioRep1,5,8,0,42C,Mock,0
42C_mock,BioRep1,5,9,0,42C,Mock,0
42C_mock,BioRep1,5,10,0,42C,Mock,0
42C_mock,BioRep1,5,11,0,42C,Mock,0
42C_mock,BioRep1,5,12,0,42C,Mock,0
42C_mock,BioRep1,5,13,1,42C,Mock,1
42C_mock,BioRep1,5,14,0,42C,Mock,0
42C_mock,BioRep1,5,15,0,42C,Mock,0
42C_mock,BioRep1,5,16,0,42C,Mock,0
42C_mock,BioRep1,5,17,0,42C,Mock,0
42C_mock,BioRep1,5,18,0,42C,Mock,0
42C_mock,BioRep1,5,19,0,42C,Mock,0
42C_mock,BioRep1,5,20,0,42C,Mock,0
42C_mock,BioRep1,5,21,0,42C,Mock,0
42C_mock,BioRep1,5,22,0,42C,Mock,0
42C_mock,BioRep1,6,1,0,42C,Mock,0
42C_mock,BioRep1,6,2,0,42C,Mock,0
42C_mock,BioRep1,6,3,0,42C,Mock,0
42C_mock,BioRep1,6,4,0,42C,Mock,0
42C_mock,BioRep1,6,5,0,42C,Mock,0
42C_mock,BioRep1,6,6,0,42C,Mock,0
42C_mock,BioRep1,6,7,0,42C,Mock,0
42C_mock,BioRep1,6,8,0,42C,Mock,0
42C_mock,BioRep1,6,9,0,42C,Mock,0
42C_mock,BioRep1,6,10,0,42C,Mock,0
42C_mock,BioRep1,6,11,0,42C,Mock,0
42C_mock,BioRep1,6,12,0,42C,Mock,0
42C_mock,BioRep1,6,13,0,42C,Mock,0
42C_mock,BioRep1,6,14,0,42C,Mock,0
42C_mock,BioRep1,6,15,2,42C,Mock,2
42C_mock,BioRep1,6,16,0,42C,Mock,0
42C_mock,BioRep1,6,17,0,42C,Mock,0
42C_mock,BioRep1,6,18,0,42C,Mock,0
42C_mock,BioRep1,6,19,0,42C,Mock,0
42C_mock,BioRep1,6,20,0,42C,Mock,0
42C_mock,BioRep1,6,21,0,42C,Mock,0
42C_mock,BioRep1,6,22,0,42C,Mock,0
42C_mock,BioRep1,6,23,0,42C,Mock,0
42C_mock,BioRep1,6,24,0,42C,Mock,0
42C_mock,BioRep1,6,25,0,42C,Mock,0
42C_mock,BioRep1,7,1,0,42C,Mock,0
42C_mock,BioRep1,7,2,0,42C,Mock,0
42C_mock,BioRep1,7,3,0,42C,Mock,0
42C_mock,BioRep1,7,4,3,42C,Mock,3
42C_mock,BioRep1,7,5,0,42C,Mock,0
42C_mock,BioRep1,7,6,0,42C,Mock,0
42C_mock,BioRep1,7,7,0,42C,Mock,0
42C_mock,BioRep1,7,8,0,42C,Mock,0
42C_mock,BioRep1,7,9,0,42C,Mock,0
42C_mock,BioRep1,7,10,0,42C,Mock,0
42C_mock,BioRep1,7,11,0,42C,Mock,0
42C_mock,BioRep1,7,12,0,42C,Mock,0
42C_mock,BioRep1,7,13,2,42C,Mock,2
42C_mock,BioRep1,7,14,0,42C,Mock,0
42C_mock,BioRep1,7,15,0,42C,Mock,0
42C_mock,BioRep1,7,16,0,42C,Mock,0
42C_mock,BioRep1,7,17,2,42C,Mock,2
42C_mock,BioRep1,7,18,0,42C,Mock,0
42C_mock,BioRep1,7,19,3,42C,Mock,3
42C_mock,BioRep1,7,20,0,42C,Mock,0
42C_mock,BioRep1,7,21,0,42C,Mock,0
42C_mock,BioRep1,7,22,0,42C,Mock,0
42C_mock,BioRep1,7,23,0,42C,Mock,0
42C_mock,BioRep1,7,24,0,42C,Mock,0
42C_mock,BioRep1,7,25,0,42C,Mock,0
42C_mock,BioRep1,7,26,0,42C,Mock,0
42C_mock,BioRep1,7,27,0,42C,Mock,0
42C_mock,BioRep1,7,28,0,42C,Mock,0
42C_mock,BioRep1,7,29,0,42C,Mock,0
42C_mock,BioRep1,7,30,0,42C,Mock,0
42C_mock,BioRep1,7,31,0,42C,Mock,0
42C_mock,BioRep1,7,32,1,42C,Mock,1
42C_mock,BioRep1,8,1,1,42C,Mock,1
42C_mock,BioRep1,8,2,0,42C,Mock,0
42C_mock,BioRep1,8,3,0,42C,Mock,0
42C_mock,BioRep1,8,4,0,42C,Mock,0
42C_mock,BioRep1,8,5,2,42C,Mock,2
42C_mock,BioRep1,8,6,0,42C,Mock,0
42C_mock,BioRep1,8,7,0,42C,Mock,0
42C_mock,BioRep1,8,8,0,42C,Mock,0
42C_mock,BioRep1,8,9,0,42C,Mock,0
42C_mock,BioRep1,8,10,0,42C,Mock,0
42C_mock,BioRep1,8,11,1,42C,Mock,1
42C_mock,BioRep1,8,12,0,42C,Mock,0
42C_mock,BioRep1,8,13,0,42C,Mock,0
42C_mock,BioRep1,8,14,2,42C,Mock,2
42C_mock,BioRep1,9,1,0,42C,Mock,0
42C_mock,BioRep1,9,2,0,42C,Mock,0
42C_mock,BioRep1,9,3,0,42C,Mock,0
42C_mock,BioRep1,9,4,1,42C,Mock,1
42C_mock,BioRep1,9,5,0,42C,Mock,0
42C_mock,BioRep1,9,6,0,42C,Mock,0
42C_mock,BioRep1,9,7,0,42C,Mock,0
42C_mock,BioRep1,9,8,0,42C,Mock,0
42C_mock,BioRep1,9,9,0,42C,Mock,0
42C_mock,BioRep1,9,10,0,42C,Mock,0
42C_mock,BioRep1,9,11,0,42C,Mock,0
42C_mock,BioRep1,10,1,0,42C,Mock,0
42C_mock,BioRep1,10,2,0,42C,Mock,0
42C_mock,BioRep1,10,3,0,42C,Mock,0
42C_mock,BioRep1,10,4,0,42C,Mock,0
42C_mock,BioRep1,10,5,0,42C,Mock,0
42C_mock,BioRep1,10,6,0,42C,Mock,0
42C_mock,BioRep1,10,7,0,42C,Mock,0
42C_mock,BioRep1,10,8,0,42C,Mock,0
42C_mock,BioRep1,10,9,0,42C,Mock,0
42C_mock,BioRep1,10,10,0,42C,Mock,0
42C_mock,BioRep1,10,11,0,42C,Mock,0
42C_mock,BioRep1,10,12,0,42C,Mock,0
42C_mock,BioRep1,10,13,0,42C,Mock,0
42C_mock,BioRep1,10,14,0,42C,Mock,0
42C_mock,BioRep1,10,15,0,42C,Mock,0
42C_mock,BioRep1,10,16,2,42C,Mock,2
42C_mock,BioRep1,10,17,0,42C,Mock,0
42C_mock,BioRep1,10,18,0,42C,Mock,0
42C_mock,BioRep1,10,19,0,42C,Mock,0
42C_mock,BioRep1,10,20,1,42C,Mock,1
42C_mock,BioRep1,11,1,0,42C,Mock,0
42C_mock,BioRep1,11,2,0,42C,Mock,0
42C_mock,BioRep1,11,3,0,42C,Mock,0
42C_mock,BioRep1,11,4,0,42C,Mock,0
42C_mock,BioRep1,11,5,0,42C,Mock,0
42C_mock,BioRep1,11,6,0,42C,Mock,0
42C_mock,BioRep1,11,7,0,42C,Mock,0
42C_mock,BioRep1,11,8,0,42C,Mock,0
42C_mock,BioRep1,11,9,0,42C,Mock,0
42C_mock,BioRep1,11,10,0,42C,Mock,0
42C_mock,BioRep1,11,11,0,42C,Mock,0
42C_mock,BioRep1,11,12,0,42C,Mock,0
42C_mock,BioRep1,11,13,0,42C,Mock,0
42C_mock,BioRep1,11,14,0,42C,Mock,0
42C_mock,BioRep1,11,15,0,42C,Mock,0
42C_mock,BioRep1,11,16,0,42C,Mock,0
42C_mock,BioRep1,11,17,0,42C,Mock,0
42C_mock,BioRep1,11,18,0,42C,Mock,0
42C_mock,BioRep1,11,19,3,42C,Mock,3
42C_mock,BioRep1,12,1,0,42C,Mock,0
42C_mock,BioRep1,12,2,1,42C,Mock,1
42C_mock,BioRep1,12,3,0,42C,Mock,0
42C_mock,BioRep1,12,4,0,42C,Mock,0
42C_mock,BioRep1,12,5,1,42C,Mock,1
42C_mock,BioRep1,12,6,0,42C,Mock,0
42C_mock,BioRep1,12,7,0,42C,Mock,0
42C_mock,BioRep1,12,8,0,42C,Mock,0
42C_mock,BioRep1,12,9,0,42C,Mock,0
42C_mock,BioRep1,12,10,0,42C,Mock,0
42C_mock,BioRep1,12,11,1,42C,Mock,1
42C_mock,BioRep1,12,12,1,42C,Mock,1
42C_mock,BioRep1,12,13,0,42C,Mock,0
42C_mock,BioRep1,12,14,0,42C,Mock,0
42C_mock,BioRep1,12,15,0,42C,Mock,0
42C_mock,BioRep1,12,16,0,42C,Mock,0
42C_mock,BioRep1,12,17,0,42C,Mock,0
42C_mock,BioRep1,12,18,0,42C,Mock,0
42C_mock,BioRep1,12,19,0,42C,Mock,0
42C_mock,BioRep1,12,20,0,42C,Mock,0
42C_mock,BioRep1,12,21,3,42C,Mock,3
42C_mock,BioRep1,12,22,1,42C,Mock,1
42C_mock,BioRep1,12,23,0,42C,Mock,0
42C_mock,BioRep1,12,24,0,42C,Mock,0
42C_mock,BioRep1,12,25,1,42C,Mock,1
42C_mock,BioRep1,12,26,2,42C,Mock,2
42C_mock,BioRep1,12,27,0,42C,Mock,0
42C_mock,BioRep1,12,28,2,42C,Mock,2
42C_mock,BioRep1,13,1,0,42C,Mock,0
42C_mock,BioRep1,13,2,0,42C,Mock,0
42C_mock,BioRep1,13,3,0,42C,Mock,0
42C_mock,BioRep1,13,4,0,42C,Mock,0
42C_mock,BioRep1,13,5,1,42C,Mock,1
42C_mock,BioRep1,13,6,0,42C,Mock,0
42C_mock,BioRep1,13,7,0,42C,Mock,0
42C_mock,BioRep1,13,8,2,42C,Mock,2
42C_mock,BioRep1,13,9,0,42C,Mock,0
42C_mock,BioRep1,13,10,0,42C,Mock,0
42C_mock,BioRep1,13,11,0,42C,Mock,0
42C_mock,BioRep1,13,12,0,42C,Mock,0
42C_mock,BioRep1,13,13,0,42C,Mock,0
42C_mock,BioRep1,13,14,0,42C,Mock,0
42C_mock,BioRep1,13,15,1,42C,Mock,1
42C_mock,BioRep1,13,16,0,42C,Mock,0
42C_mock,BioRep1,13,17,0,42C,Mock,0
42C_mock,BioRep1,13,18,0,42C,Mock,0
42C_mock,BioRep1,13,19,0,42C,Mock,0
42C_mock,BioRep1,13,20,0,42C,Mock,0
42C_mock,BioRep1,13,21,0,42C,Mock,0
42C_mock,BioRep1,13,22,0,42C,Mock,0
42C_mock,BioRep1,14,1,0,42C,Mock,0
42C_mock,BioRep1,14,2,0,42C,Mock,0
42C_mock,BioRep1,14,3,2,42C,Mock,2
42C_mock,BioRep1,14,4,0,42C,Mock,0
42C_mock,BioRep1,14,5,0,42C,Mock,0
42C_mock,BioRep1,14,6,0,42C,Mock,0
42C_mock,BioRep1,14,7,0,42C,Mock,0
42C_mock,BioRep1,14,8,0,42C,Mock,0
42C_mock,BioRep1,14,9,1,42C,Mock,1
42C_mock,BioRep1,14,10,1,42C,Mock,1
42C_mock,BioRep1,14,11,0,42C,Mock,0
42C_mock,BioRep1,14,12,0,42C,Mock,0
42C_mock,BioRep1,14,13,0,42C,Mock,0
42C_mock,BioRep1,14,14,2,42C,Mock,2
42C_mock,BioRep1,14,15,0,42C,Mock,0
42C_mock,BioRep1,14,16,0,42C,Mock,0
42C_mock,BioRep1,14,17,0,42C,Mock,0
42C_mock,BioRep1,14,18,0,42C,Mock,0
42C_mock,BioRep1,14,19,5,42C,Mock,5
42C_mock,BioRep1,14,20,2,42C,Mock,2
42C_mock,BioRep1,14,21,1,42C,Mock,1
42C_mock,BioRep1,15,1,0,42C,Mock,0
42C_mock,BioRep1,15,2,0,42C,Mock,0
42C_mock,BioRep1,15,3,0,42C,Mock,0
42C_mock,BioRep1,15,4,0,42C,Mock,0
42C_mock,BioRep1,15,5,0,42C,Mock,0
42C_mock,BioRep1,15,6,0,42C,Mock,0
42C_mock,BioRep1,15,7,0,42C,Mock,0
42C_mock,BioRep1,15,8,0,42C,Mock,0
42C_mock,BioRep1,15,9,0,42C,Mock,0
42C_mock,BioRep1,15,10,0,42C,Mock,0
42C_mock,BioRep1,15,11,0,42C,Mock,0
42C_mock,BioRep1,15,12,1,42C,Mock,1
42C_mock,BioRep1,15,13,0,42C,Mock,0
42C_mock,BioRep1,15,14,0,42C,Mock,0
42C_mock,BioRep1,15,15,0,42C,Mock,0
42C_mock,BioRep1,15,16,0,42C,Mock,0
42C_mock,BioRep1,15,17,1,42C,Mock,1
42C_mock,BioRep1,15,18,1,42C,Mock,1
42C_mock,BioRep1,15,19,0,42C,Mock,0
42C_mock,BioRep1,16,1,0,42C,Mock,0
42C_mock,BioRep1,16,2,0,42C,Mock,0
42C_mock,BioRep1,16,3,0,42C,Mock,0
42C_mock,BioRep1,16,4,0,42C,Mock,0
42C_mock,BioRep1,16,5,0,42C,Mock,0
42C_mock,BioRep1,16,6,0,42C,Mock,0
42C_mock,BioRep1,16,7,0,42C,Mock,0
42C_mock,BioRep1,16,8,1,42C,Mock,1
42C_mock,BioRep1,16,9,0,42C,Mock,0
42C_mock,BioRep1,17,1,0,42C,Mock,0
42C_mock,BioRep1,17,2,0,42C,Mock,0
42C_mock,BioRep1,17,3,0,42C,Mock,0
42C_mock,BioRep1,17,4,0,42C,Mock,0
42C_mock,BioRep1,17,5,1,42C,Mock,1
42C_mock,BioRep1,17,6,0,42C,Mock,0
42C_mock,BioRep1,17,7,0,42C,Mock,0
42C_mock,BioRep1,17,8,0,42C,Mock,0
42C_mock,BioRep1,17,9,0,42C,Mock,0
42C_mock,BioRep1,17,10,0,42C,Mock,0
42C_mock,BioRep1,17,11,0,42C,Mock,0
42C_mock,BioRep1,17,12,0,42C,Mock,0
30C_mock,BioRep1,1,1,0,30C,Mock,0
30C_mock,BioRep1,1,2,0,30C,Mock,0
30C_mock,BioRep1,1,3,0,30C,Mock,0
30C_mock,BioRep1,1,4,0,30C,Mock,0
30C_mock,BioRep1,1,5,0,30C,Mock,0
30C_mock,BioRep1,1,6,0,30C,Mock,0
30C_mock,BioRep1,1,7,0,30C,Mock,0
30C_mock,BioRep1,1,8,0,30C,Mock,0
30C_mock,BioRep1,1,9,0,30C,Mock,0
30C_mock,BioRep1,1,10,0,30C,Mock,0
30C_mock,BioRep1,1,11,0,30C,Mock,0
30C_mock,BioRep1,1,12,2,30C,Mock,2
30C_mock,BioRep1,1,13,0,30C,Mock,0
30C_mock,BioRep1,1,14,0,30C,Mock,0
30C_mock,BioRep1,1,15,3,30C,Mock,3
30C_mock,BioRep1,1,16,0,30C,Mock,0
30C_mock,BioRep1,1,17,0,30C,Mock,0
30C_mock,BioRep1,1,18,0,30C,Mock,0
30C_mock,BioRep1,1,19,0,30C,Mock,0
30C_mock,BioRep1,1,20,0,30C,Mock,0
30C_mock,BioRep1,1,21,0,30C,Mock,0
30C_mock,BioRep1,1,22,1,30C,Mock,1
30C_mock,BioRep1,1,23,0,30C,Mock,0
30C_mock,BioRep1,1,24,0,30C,Mock,0
30C_mock,BioRep1,1,25,0,30C,Mock,0
30C_mock,BioRep1,1,26,0,30C,Mock,0
30C_mock,BioRep1,1,27,0,30C,Mock,0
30C_mock,BioRep1,1,28,0,30C,Mock,0
30C_mock,BioRep1,1,29,4,30C,Mock,4
30C_mock,BioRep1,1,30,0,30C,Mock,0
30C_mock,BioRep1,1,31,0,30C,Mock,0
30C_mock,BioRep1,1,32,0,30C,Mock,0
30C_mock,BioRep1,1,33,0,30C,Mock,0
30C_mock,BioRep1,1,34,0,30C,Mock,0
30C_mock,BioRep1,1,35,0,30C,Mock,0
30C_mock,BioRep1,1,36,0,30C,Mock,0
30C_mock,BioRep1,1,37,0,30C,Mock,0
30C_mock,BioRep1,1,38,0,30C,Mock,0
30C_mock,BioRep1,1,39,0,30C,Mock,0
30C_mock,BioRep1,1,40,0,30C,Mock,0
30C_mock,BioRep1,1,41,0,30C,Mock,0
30C_mock,BioRep1,1,42,0,30C,Mock,0
30C_mock,BioRep1,1,43,0,30C,Mock,0
30C_mock,BioRep1,1,44,2,30C,Mock,2
