# Run started 2022-06-16 10:21:15.533919
# Command: /home/jabard89/Dropbox/code_JB/repos/rnaseq_tools/scripts/analysis/count_reads_from_bam_transcriptome_single.py sgd_20210422_orf_coding_all.fasta Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv -f 0 -b 0 -m 100
# Parameters:
#	invert_strands: False
#	in_fasta: sgd_20210422_orf_coding_all.fasta
#	in_bam: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam
#	out_dist: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz
#	out_counts: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv
#	trim_front: 0
#	trim_back: 0
#	min_length: 100
Count	CDS_length	Eff_length	ORF	TPM
201	5313	5313	YFL033C	2.4744553172095767
62	321	321	YFL032W	12.633102838157152
2259	717	717	YFL031W	206.07269444725875
222	102	102	YFL031C-A	142.35613131763998
21	1158	1158	YFL030W	1.1861349689678726
55	1107	1107	YFL029C	3.2496638780730334
100	870	870	YFL028C	7.518031166200308
84	1494	1494	YFL027C	3.6774947632256927
848	1296	1296	YFL026W	42.79708852759213
135	3090	3090	YFL025C	2.8575817490945834
146	2499	2499	YFL024C	3.8212897908393884
117	2391	2391	YFL023W	3.200587170253155
380	1512	1512	YFL022C	16.43823481181099
4	855	855	YFL021C-A	0.30599705799271426
18	1533	1533	YFL021W	0.7679867453535344
4	369	369	YFL020C	0.7090175733977526
0	354	354	YFL019C	0.0
454	1500	1500	YFL018C	19.796479666838653
12	234	234	YFL017W-A	3.354198520304753
96	480	480	YFL017C	13.081374229188537
157	1536	1536	YFL016C	6.68546794916211
0	318	318	YFL015W-A	0.0
1	495	495	YFL015C	0.13213509322412664
10	330	330	YFL014W	1.9820263983618993
2	804	804	YFL013W-A	0.16270365956702157
40	2079	2079	YFL013C	1.2584294592773961
1	375	375	YFL012W-A	0.17441832305584715
1	447	447	YFL012W	0.1463240965233617
3	1641	1641	YFL011W	0.11957380465437419
53	285	285	YFL010W-A	12.163383055210396
104	636	636	YFL010C	10.695463206254779
149	2340	2340	YFL009W	4.164796496045068
307	3678	3678	YFL008W	5.4594642310506805
1084	6432	6432	YFL007W	11.023172935665713
520	648	648	YFL005W	52.48699536402807
1015	2487	2487	YFL004W	26.69399847733487
14	2637	2637	YFL003C	0.34724922110094714
0	1317	1317	YFL002W-B	0.0
0	5313	5313	YFL002W-A	0.0
113	1821	1821	YFL002C	4.0587459854429015
60	1329	1329	YFL001W	2.952906146543688
202	615	615	YFR001W	21.483232473951904
461	2520	2520	YFR002W	11.965304602491894
81	468	468	YFR003C	11.32042000602854
282	921	921	YFR004W	20.026859569115995
118	1347	1347	YFR005C	5.729777873215468
295	1608	1608	YFR006W	11.999394893067842
43	1062	1062	YFR007W	2.6483008091106734
14	666	666	YFR008W	1.3749192132780743
761	2259	2259	YFR009W	22.033921621098884
0	258	258	YFR009W-A	0.0
304	1500	1500	YFR010W	13.255792552244383
4	189	189	YFR010W-A	1.384272405205136
22	513	513	YFR011C	2.804973031599881
5	609	609	YFR012W	0.5370022261571649
201	2364	2364	YFR013W	5.561244120276853
94	1341	1341	YFR014C	4.584821691065334
80	2127	2127	YFR015C	2.460060973989382
253	3702	3702	YFR016C	4.469999567780524
5	588	588	YFR017C	0.5561808770913494
82	1092	1092	YFR018C	4.911504976160531
423	6837	6837	YFR019W	4.046673467125019
13	699	699	YFR020W	1.2164368024281185
47	1503	1503	YFR021W	2.045324646612978
25	2202	2202	YFR022W	0.7425848222745536
2	1836	1836	YFR023W	0.07124931497379378
495	1380	1380	YFR024C-A	23.461160302349008
136	1008	1008	YFR025C	8.824736583182741
2	510	510	YFR026C	0.25649753390565755
11	846	846	YFR027W	0.8504439510701768
135	1656	1656	YFR028C	5.332081886897501
52	2037	2037	YFR029W	1.669689395969082
203	3108	3108	YFR030W	4.272070412685445
240	3513	3513	YFR031C	4.468445509543479
1282	765	765	YFR031C-A	109.60994615568433
2	870	870	YFR032C	0.15036062332400615
2171	180	180	YFR032C-A	788.879540321342
9	264	264	YFR032C-B	2.2297796981571367
52	444	444	YFR033C	7.660264188263557
82	939	939	YFR034C	5.7117821448001065
1	288	288	YFR034W-A	0.22710719147896766
5	345	345	YFR035C	0.947925668781778
6	375	375	YFR036W	1.0465099383350829
52	651	651	YFR036W-A	5.224511980935513
154	1674	1674	YFR037C	6.017119567786842
190	2562	2562	YFR038W	4.850626665780292
118	1533	1533	YFR039C	5.034579775095393
279	3009	3009	YFR040W	6.064645081328683
75	888	888	YFR041C	5.524228981920834
60	603	603	YFR042W	6.508146382680864
12	714	714	YFR043C	1.099275145309961
494	1446	1446	YFR044C	22.345085993150544
15	930	930	YFR045W	1.0549495346119786
24	1086	1086	YFR046C	1.4454557159324346
73	888	888	YFR047C	5.376916209069612
92	1989	1989	YFR048W	3.0253555281180122
16	372	372	YFR049W	2.8131987589652767
135	801	801	YFR050C	11.023629968417307
283	1641	1641	YFR051C	11.279795572395965
214	825	825	YFR052W	16.966145969977863
41	306	306	YFR052C-A	8.763665741776633
240	1458	1458	YFR053C	10.766563151595504
1	579	579	YFR054C	0.11296523513979739
9	369	369	YFR056C	1.5952895401449434
173	1023	1023	YFR055W	11.060986029568019
0	456	456	YFR057W	0.0
9	1143	1143	YGL263W	0.5150147334326195
0	528	528	YGL262W	0.0
0	363	363	YGL261C	0.0
0	231	231	YGL260W	0.0
0	498	498	YGL259W	0.0
1	234	234	YGL258W-A	0.2795165433587294
9	621	621	YGL258W	0.947925668781778
220	1677	1677	YGL257C	8.580507842640067
59	1149	1149	YGL256W	3.3585773695479704
22	1131	1131	YGL255W	1.2722821973569751
36	900	900	YGL254W	2.616274845837707
2713	1461	1461	YGL253W	121.45711253863277
181	1767	1767	YGL252C	6.699854939114673
59	3564	3564	YGL251C	1.0827736805865933
26	726	726	YGL250W	2.342394834427699
20	2115	2115	YGL249W	0.6185046916874012
53	1110	1110	YGL248W	3.1230307844459113
57	594	594	YGL247W	6.276416928146015
123	1164	1164	YGL246C	6.9115508169681705
1928	2127	2127	YGL245W	59.28746947314411
197	1677	1677	YGL244W	7.683454750000421
88	1203	1203	YGL243W	4.784542527716505
89	546	546	YGL242C	10.661559582397247
181	3015	3015	YGL241W	3.926581650884121
14	753	753	YGL240W	1.2160640053694525
12	315	315	YGL239C	2.491690329369245
724	2883	2883	YGL238W	16.42545081847468
17	798	798	YGL237C	1.3933794605025382
52	2010	2010	YGL236C	1.6921180594970247
0	537	537	YGL235W	0.0
1354	2409	2409	YGL234W	36.7625170326303
355	2733	2733	YGL233W	8.495952893088054
144	870	870	YGL232W	10.825964879328444
113	573	573	YGL231C	12.898737241695503
3	444	444	YGL230C	0.4419383185536668
58	2457	2457	YGL229C	1.5439961442672674
280	1734	1734	YGL228W	10.561663160821194
144	2877	2877	YGL227W	3.2737537174194458
14	261	261	YGL226C-A	3.50841454422681
12	372	372	YGL226W	2.109899069223957
340	1014	1014	YGL225W	21.93129801737723
60	843	843	YGL224C	4.655293319995921
72	1254	1254	YGL223C	3.7554184390014935
12	528	528	YGL222C	1.4865197987714245
189	867	867	YGL221C	14.25824526710861
84	363	363	YGL220W	15.135474314763595
32	1380	1380	YGL219C	1.516681070050845
6	651	651	YGL218W	0.6028283054925592
3	342	342	YGL217C	0.5737444837363392
96	2418	2418	YGL216W	2.596798854429486
312	1359	1359	YGL215W	15.016147018053067
2	486	486	YGL214W	0.2691640787898876
45	1194	1194	YGL213C	2.465083083389799
48	951	951	YGL212W	3.301293180867769
142	1080	1080	YGL211W	8.599792317336906
32	669	669	YGL210W	3.1285797857551056
47	1149	1149	YGL209W	2.6754768876060107
20	1248	1248	YGL208W	1.0481870375952353
917	3108	3108	YGL207W	19.297973243510114
2435	4962	4962	YGL206C	32.097084087136324
9	2247	2247	YGL205W	0.2619767869663926
9	306	306	YGL204C	1.923731504292432
219	2190	2190	YGL203C	6.540687114594268
401	1503	1503	YGL202W	17.450535814719238
335	3054	3054	YGL201C	7.1746240451508845
441	612	612	YGL200C	47.13142185516458
5	471	471	YGL199C	0.6943404580248692
42	708	708	YGL198W	3.880068627301685
249	4464	4464	YGL197W	3.6483671405330926
88	1287	1287	YGL196W	4.47226469373967
4399	8019	8019	YGL195W	35.880387351415614
18	243	243	YGL194C-A	4.844953418217976
58	1359	1359	YGL194C	2.791463227714993
4	312	312	YGL193C	0.8385496300761883
39	1803	1803	YGL192W	1.4147908900120716
94	390	390	YGL191W	15.764733045432338
190	1581	1581	YGL190C	7.860408297108862
1227	360	360	YGL189C	222.92841915575465
31	141	141	YGL188C-A	14.38023408173208
9	174	174	YGL188C	3.383114024790139
57	468	468	YGL187C	7.9662214857237865
224	1740	1740	YGL186C	8.420194906144346
62	1140	1140	YGL185C	3.557215799165304
13	1398	1398	YGL184C	0.6082184012140592
4	660	660	YGL183C	0.3964052796723799
1	324	324	YGL182C	0.20187305909241568
49	1191	1191	YGL181W	2.690962792738196
59	2694	2694	YGL180W	1.432444468303867
37	1683	1683	YGL179C	1.4379407203802017
111	2580	2580	YGL178W	2.814016549302185
15	348	348	YGL177W	2.8192616873251155
66	1665	1665	YGL176C	2.592704802181512
25	1038	1038	YGL175C	1.5753099986980414
22	801	801	YGL174W	1.796443402260598
1863	4587	4587	YGL173C	26.564857411138266
222	1419	1419	YGL172W	10.232787452007946
176	1695	1695	YGL171W	6.791509924298473
11	1242	1242	YGL170C	0.5792879086999755
57	1281	1281	YGL169W	2.9103759994681755
72	333	333	YGL168W	14.142026193717335
501	2853	2853	YGL167C	11.485749191769113
18	678	678	YGL166W	1.7364656056444958
26	579	579	YGL165C	2.937096113634732
70	1323	1323	YGL164C	3.4606810130128403
103	2697	2697	YGL163C	2.4979264842536506
18	900	900	YGL162W	1.3081374229188536
198	933	933	YGL161C	13.880557863769186
81	1713	1713	YGL160W	3.092794257338796
91	1113	1113	YGL159W	5.347731603127389
7	1539	1539	YGL158W	0.2974971397151389
145	1044	1044	YGL157W	9.084287659158706
61	3252	3252	YGL156W	1.2268816543365635
67	1131	1131	YGL155W	3.8746776010416975
32	819	819	YGL154C	2.5555798249940977
16	1026	1026	YGL153W	1.0199901933090476
2	678	678	YGL152C	0.19294062284938843
358	3399	3399	YGL151W	6.8889849574132045
499	4470	4470	YGL150C	7.30157241651575
13	306	306	YGL149W	2.778723283977957
428	1131	1131	YGL148W	24.751671839490246
4190	576	576	YGL147C	475.7895661484372
21	936	936	YGL146C	1.4674618526333294
139	2106	2106	YGL145W	4.316977725207044
69	2058	2058	YGL144C	2.1929417439601777
42	1242	1242	YGL143C	2.2118265604908154
111	1851	1851	YGL142C	3.922292110858799
137	2733	2733	YGL141W	3.2787198488818685
385	3660	3660	YGL140C	6.880230981198888
325	2409	2409	YGL139W	8.824090129693388
0	1038	1038	YGL138C	0.0
1528	2670	2670	YGL137W	37.431347981648095
58	963	963	YGL136C	3.9393546484576065
521	654	654	YGL135W	52.105473802807545
37	1302	1302	YGL134W	1.8587206086020576
254	3795	3795	YGL133W	4.377693088555847
3	336	336	YGL132W	0.5839899209459168
151	4212	4212	YGL131C	2.3448332248426746
85	1380	1380	YGL130W	4.028684092322557
63	1353	1353	YGL129C	3.0455527584585287
10	852	852	YGL128C	0.7676862810556653
6	384	384	YGL127C	1.0219823616553543
180	1143	1143	YGL126W	10.300294668652391
81	1803	1803	YGL125W	2.93841184848661
73	1935	1935	YGL124C	2.467546043231946
2491	765	765	YGL123W	212.97845231966434
0	231	231	YGL123C-A	0.0
140	1578	1578	YGL122C	5.802890976192633
3	381	381	YGL121C	0.5150147334326195
321	2304	2304	YGL120C	9.112676058093578
75	1506	1506	YGL119W	3.257314300096747
1	438	438	YGL118C	0.14933075604096502
15	798	798	YGL117W	1.2294524651492984
102	1833	1833	YGL116W	3.639662224160477
248	969	969	YGL115W	16.739839054895548
142	2178	2178	YGL114W	4.264359826778632
41	2007	2007	YGL113W	1.3361642834995764
156	1551	1551	YGL112C	6.578640811584178
126	1392	1392	YGL111W	5.920449543382743
119	1875	1875	YGL110C	4.151156088729162
5	324	324	YGL109W	1.0093652954620784
14	423	423	YGL108C	2.1647664209059045
119	1941	1941	YGL107C	4.0100039496997315
114	450	450	YGL106W	16.569740690305476
708	1131	1131	YGL105W	40.944354351306295
33	1461	1461	YGL104C	1.4773625926188283
826	450	450	YGL103W	120.05794570344143
143	429	429	YGL102C	21.802290381980892
156	648	648	YGL101W	15.746098609208424
150	1050	1050	YGL100W	9.34383873513467
267	1923	1923	YGL099W	9.081453248032602
76	738	738	YGL098W	6.735666947278651
401	1449	1449	YGL097W	18.100866341975852
15	831	831	YGL096W	1.1806294430675575
126	1734	1734	YGL095C	4.752748422369537
311	3348	3348	YGL094C	6.075727875265285
148	2754	2754	YGL093W	3.514966205373826
624	3954	3954	YGL092W	10.322176933502334
125	987	987	YGL091C	8.283544977956266
43	1266	1266	YGL090W	2.221560394372461
6	363	363	YGL089C	1.0811053081973998
8544	366	366	YGL088W	1526.8751559315144
29	414	414	YGL087C	4.58164073244526
243	2250	2250	YGL086W	7.06394208376181
62	825	825	YGL085W	4.915425467937511
162	1683	1683	YGL084C	6.295848559502503
136	2415	2415	YGL083W	3.683368312980623
100	1146	1146	YGL082W	5.707405859157302
13	963	963	YGL081W	0.8829588005163602
44	393	393	YGL080W	7.322906693184422
26	657	657	YGL079W	2.588399771376727
202	1572	1572	YGL078C	8.404699727404848
231	1692	1692	YGL077C	8.929661486236855
559	735	735	YGL076C	49.74481764705028
21	1164	1164	YGL075C	1.1800208711896876
3	327	327	YGL074C	0.6000630380361713
103	2502	2502	YGL073W	2.692609004009631
7	360	360	YGL072C	1.271800272282219
126	2073	2073	YGL071W	3.97552617674326
72	369	369	YGL070C	12.762316321159547
13	465	465	YGL069C	1.8285791933274298
105	585	585	YGL068W	11.739694821066637
99	1155	1155	YGL067W	5.6063032410808
94	1974	1974	YGL066W	3.114612911711556
90	1512	1512	YGL065C	3.893266139639445
42	1686	1686	YGL064C	1.6293526619985723
30	1113	1113	YGL063W	1.7629884405914469
0	150	150	YGL063C-A	0.0
871	3537	3537	YGL062W	16.1066962872819
45	744	744	YGL061C	3.9560607547949203
75	1926	1926	YGL060W	2.5469965399510395
29	1476	1476	YGL059W	1.2850943517834268
106	519	519	YGL058W	13.358628788959392
36	864	864	YGL057C	2.7252862977476116
130	1584	1584	YGL056C	5.367988162230144
838	1533	1533	YGL055W	35.754049589236764
185	417	417	YGL054C	29.017436839327086
24	714	714	YGL053W	2.198550290619922
12	306	306	YGL052W	2.564975339056576
7	705	705	YGL051W	0.6494299262717714
41	822	822	YGL050W	3.26238651701174
315	2745	2745	YGL049C	7.505706524944241
316	1218	1218	YGL048C	16.96927034656641
71	609	609	YGL047W	7.6254316114317415
23	1629	1629	YGL045W	0.9234855962901668
59	891	891	YGL044C	4.331094722346373
107	930	930	YGL043W	7.525306680232115
75	306	306	YGL042C	16.0310958691036
2	183	183	YGL041C-B	0.7148291928518326
32	465	465	YGL041W-A	4.501118014344442
0	204	204	YGL041C	0.0
186	1029	1029	YGL040C	11.822816358741827
121	1047	1047	YGL039W	7.5589602757011125
75	1443	1443	YGL038C	3.399525527335898
216	651	651	YGL037C	21.701818997732133
239	2730	2730	YGL036W	5.7260960453774
81	1515	1515	YGL035C	3.4970010315652527
1	366	366	YGL034C	0.17870729821295814
7	645	645	YGL033W	0.7098420124365872
14	264	264	YGL032C	3.4685461971333242
1361	468	468	YGL031C	190.21100775561533
558	318	318	YGL030W	114.7705474825032
86	363	363	YGL029W	15.495842750829397
269	1629	1629	YGL028C	10.80076632182847
405	2502	2502	YGL027C	10.58744317110583
814	2124	2124	YGL026C	25.06647510018707
31	1194	1194	YGL025C	1.698168346335195
5	336	336	YGL024W	0.9733165349098611
140	1908	1908	YGL023C	4.79924631049894
1010	2157	2157	YGL022W	30.626304987205426
218	2283	2283	YGL021W	6.245596981960361
110	708	708	YGL020C	10.16208450007584
99	837	837	YGL019W	7.73629658715451
15	555	555	YGL018C	1.7677532742146669
76	1512	1512	YGL017W	3.2876469623621984
560	3246	3246	YGL016W	11.28399502209732
13	393	393	YGL015C	2.1635860684408517
313	2667	2667	YGL014W	7.6761719792576155
0	162	162	YGL014C-A	0.0
256	3207	3207	YGL013C	5.2211284731404195
828	1422	1422	YGL012W	38.08501357865017
210	759	759	YGL011C	18.096762767652123
21	525	525	YGL010W	2.616274845837707
2739	2340	2340	YGL009C	76.55958122595598
15251	2757	2757	YGL008C	361.8136350550496
6	378	378	YGL007W	1.038204303903852
1	111	111	YGL006W-A	0.5892510914048891
396	3522	3522	YGL006W	7.354094541111102
53	840	840	YGL005C	4.1268621080178125
49	1254	1254	YGL004C	2.5557708820982388
61	1701	1701	YGL003C	2.3455726865975914
44	651	651	YGL002W	4.420740906945435
348	1050	1050	YGL001C	21.67770586551243
135	747	747	YGR001C	11.820518881796868
46	1431	1431	YGR002C	2.1025269550757257
125	2235	2235	YGR003W	3.6581024130840434
54	1389	1389	YGR004W	2.54281572489626
82	1203	1203	YGR005C	4.458323719008562
18	756	756	YGR006W	1.557306455855778
140	972	972	YGR007W	9.420742757646067
110	255	255	YGR008C	28.214728729622333
153	1956	1956	YGR009C	5.116181638716375
49	1188	1188	YGR010W	2.697758153325919
6	327	327	YGR011W	1.2001260760723427
72	1182	1182	YGR012W	3.9841748921386406
69	1863	1863	YGR013W	2.422476709108988
504	3921	3921	YGR014W	8.407310139646803
16	987	987	YGR015C	1.0602937571784021
18	573	573	YGR016W	2.0546661092966287
136	894	894	YGR017W	9.950038563588596
4	330	330	YGR018C	0.7928105593447597
138	1416	1416	YGR019W	6.374398459138482
364	357	357	YGR020C	66.68935881547097
15	873	873	YGR021W	1.1238294011330359
0	330	330	YGR022C	0.0
16	1656	1656	YGR023W	0.6319504458545186
155	714	714	YGR024C	14.198970626920332
18	303	303	YGR025W	3.8855567017391692
123	837	837	YGR026W	9.611762426464695
2212	327	327	YGR027C	442.446480045337
0	1323	1323	YGR027W-A	0.0
0	5268	5268	YGR027W-B	0.0
142	1089	1089	YGR028W	8.528719653557264
107	570	570	YGR029W	12.278131951957663
32	477	477	YGR030C	4.387882341027601
52	1029	1029	YGR031W	3.3053034981428766
0	492	492	YGR031C-A	0.0
313	5688	5688	YGR032W	3.5992177687552847
78	720	720	YGR033C	7.085744374143791
1527	384	384	YGR034W	260.0945110412877
22	351	351	YGR035C	4.099575969261364
18	222	222	YGR035W-A	5.303259822644001
28	720	720	YGR036C	2.543600544564438
193	264	264	YGR037C	47.81638686048082
69	669	669	YGR038W	6.746000163034446
0	5268	5268	YGR038C-B	0.0
0	1323	1323	YGR038C-A	0.0
11	312	312	YGR039W	2.3060114827095175
53	1107	1107	YGR040W	3.131494282506741
114	1644	1644	YGR041W	4.535512962674858
55	816	816	YGR042W	4.40855136400349
13	1002	1002	YGR043C	0.8485921406160227
90	903	903	YGR044C	6.518957257070698
6	363	363	YGR045C	1.0811053081973998
58	1158	1158	YGR046W	3.275991819054124
190	3078	3078	YGR047C	4.037461181848314
55	1086	1086	YGR048W	3.3125026823451633
20	564	564	YGR049W	2.3193925938277546
16	357	357	YGR050C	2.9314003874932295
1	324	324	YGR051C	0.20187305909241568
9	1110	1110	YGR052W	0.5303259822644001
13	852	852	YGR053C	0.9979921653723648
283	1929	1929	YGR054W	9.595720339192212
426	1725	1725	YGR055W	16.152653396041494
107	2787	2787	YGR056W	2.5111357059977992
44	729	729	YGR057C	3.9477398222516844
19	1008	1008	YGR058W	1.2328676108858243
5	1539	1539	YGR059W	0.21249795693938495
369	930	930	YGR060W	25.951758551454674
2207	4077	4077	YGR061C	35.40666289406315
26	951	951	YGR062C	1.7882004729700418
37	309	309	YGR063C	7.831890719740709
7	369	369	YGR064W	1.2407807534460673
89	1782	1782	YGR065C	3.266673138040908
4	879	879	YGR066C	0.2976421895150975
15	2415	2415	YGR067C	0.40625385804933345
51	1761	1761	YGR068C	1.8942364727104353
733	336	336	YGR069W	142.68820401778567
57	3468	3468	YGR070W	1.0750264288693003
126	2583	2583	YGR071C	3.1905790802898863
40	1164	1164	YGR072W	2.2476588022660717
4	372	372	YGR073C	0.7032996897413192
16	441	441	YGR074W	2.3730384089230903
38	729	729	YGR075C	3.4094116646719095
19	474	474	YGR076C	2.6217944130230193
67	1770	1770	YGR077C	2.475853314563932
47	600	600	YGR078C	5.1235382397655105
43	1113	1113	YGR079W	2.5269500981810737
35	999	999	YGR080W	2.291532022130124
71	633	633	YGR081C	7.336315720950917
53	552	552	YGR082W	6.280007555679278
292	1956	1956	YGR083C	9.764215937942366
78	1020	1020	YGR084C	5.001701911160323
375	525	525	YGR085C	46.719193675673345
710	1020	1020	YGR086C	45.52831226825422
5	1692	1692	YGR087C	0.19328271615231288
12	1689	1689	YGR088W	0.464702459296218
153	2811	2811	YGR089W	3.560032474325589
580	3714	3714	YGR090W	10.214320211267301
60	1485	1485	YGR091W	2.6427018644825324
96	1719	1719	YGR092W	3.652739749860673
111	1524	1524	YGR093W	4.76388628425173
3465	3315	3315	YGR094W	68.36645807562336
32	672	672	YGR095C	3.1146129117115557
16	945	945	YGR096W	1.107417924164109
118	3441	3441	YGR097W	2.242955767283126
239	4893	4893	YGR098C	3.194817536047476
111	2067	2067	YGR099W	3.5124154316398823
220	2853	2853	YGR100W	5.043642359659092
88	1041	1041	YGR101W	5.529111105516768
26	552	552	YGR102C	3.080758423540778
883	1818	1818	YGR103W	31.768023774404504
32	924	924	YGR104C	2.2651730266993133
45	234	234	YGR105W	12.578244451142822
371	798	798	YGR106C	30.40845763802598
3	450	450	YGR107W	0.4360458076396178
230	1416	1416	YGR108W	10.623997431897472
19	1143	1143	YGR109C	1.0872533261355302
0	873	873	YGR109W-A	0.0
16	4644	4644	YGR109W-B	0.22534667061478958
24	1338	1338	YGR110W	1.1732174196581646
111	1203	1203	YGR111W	6.035047961096955
20	1170	1170	YGR112W	1.1180661734349175
65	1032	1032	YGR113W	4.119618822176622
5	390	390	YGR114C	0.8385496300761882
0	780	780	YGR115C	0.0
1273	4356	4356	YGR116W	19.114542462990137
146	1431	1431	YGR117C	6.673237726979476
2356	438	438	YGR118W	351.8232612325136
315	1626	1626	YGR119C	12.671072823475981
26	789	789	YGR120C	2.1553595054429784
40	1479	1479	YGR121C	1.7689485096941902
1	216	216	YGR121W-A	0.3028095886386235
40	1209	1209	YGR122W	2.163999045357905
0	129	129	YGR122C-A	0.0
261	1542	1542	YGR123C	11.070812820422207
1994	1719	1719	YGR124W	75.87044855439773
235	3111	3111	YGR125W	4.940731185887666
12	693	693	YGR126W	1.1325865133496567
21	939	939	YGR127W	1.4627734761073443
281	2142	2142	YGR128C	8.580453217558308
28	648	648	YGR129W	2.8262228272938192
252	2451	2451	YGR130C	6.72481906518872
12	525	525	YGR131W	1.495014197621547
519	864	864	YGR132C	39.2895441258614
11	552	552	YGR133W	1.3033977945749444
141	3369	3369	YGR134W	2.7374202527687492
568	777	777	YGR135W	47.81351713113957
80	726	726	YGR136W	7.207368721315998
14	375	375	YGR137W	2.44185652278186
8	1845	1845	YGR138C	0.2836070293591011
4	339	339	YGR139W	0.7717624913975537
113	2871	2871	YGR140W	2.5743561266079844
135	1404	1404	YGR141W	6.289122225571412
65	1233	1233	YGR142W	3.4480507903376107
134	2316	2316	YGR143W	3.7843353771832122
14	981	981	YGR144W	0.9334313925007109
254	2124	2124	YGR145W	7.821725645512919
49	636	636	YGR146C	5.039208626023886
3	162	162	YGR146C-A	1.211238354554494
179	867	867	YGR147C	13.503840755621383
1374	468	468	YGR148C	192.0278652874471
41	1299	1299	YGR149W	2.0644201054531566
